组件名称,组件类型,父组件,导入的API函数,URL,说明
"/xgxt/xcyxbl_fpss","路由组件","","saveSsfpYxfw","/ssgl/v3''/yxfwSsgn/ssfp/save","saveSsfpYxfw"
"/xgxt/xcyxbl_fpss","路由组件","","scXsSsrzJfmx","/yxxt/v3/yxYxblXcbl/scXsSsrzJfmx","scXsSsrzJfmx"
"/xgxt/bonusApplication","路由组件","","cpjfQuery","/zhcpgl/v3/xgZhcpCpsz/cpjfQuery","cpjfQuery"
"/xgxt/bonusApplication","路由组件","","isCanSq","/zhcpgl/v3/xgZhcpJg/isCanSq","isCanSq"
"/xgxt/bonusApplication","路由组件","","queryStudentInfoByAccount","/jczy/v3/xgJczyXs0101/queryStudentInfoByAccount","自动获取学生id和基本信息@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","removeFormData","/business/v3/data/template/removeFormData","保存表单数据@param {} paramsexport function saveFormData(params) {return request({url: DATA_URL() + '/data/template/saveFormData/vo',method: 'post',isLoading: true,data: params})}删除表单数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","startFlowFromList","/business/v3/bpm/instance/startFlowFromList","启动流程-选择人员或路径@param {} paramsexport function startOutgoing(params) {return request({url: BPMN_URL() + '/bpm/instance/startOutgoing',method: 'post',isLoading: true,data: params})}启动自定义流程按钮【列表】@param {} "
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getByDefKey","/business/v3/bpm/definition/getByDefKey","获取数据@param {} paramsexport function get(params) {return request({url: BPMN_URL() + '/bpm/definition/get',method: 'get',params: params})}通过流程定义Key获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getAreaData","/platform/v3/cat/area/getData","getAreaData"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/employee/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/org/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/position/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/role/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","load","/platform/v3/employee/load","获取数据@param {} paramsexport function get(params, isLoading = false) {return request({url: ORG_URL() + '/employee/get',method: 'get',params,isLoading})}获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","transfer","/business/v3/data/template/transfer","获取数据@param {} paramsexport function get(params) {return request({url: DATA_URL() + '/data/template/get',method: 'get',params: params})}获取数据(通过ID转换为名称)@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getScriptValue","/business/v3/form/def/getScriptValue","获取goovry脚本的值@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryPageList","/business/v3/bpm/definition/query","查询列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryByFormKey","/business/v3/bpm/definition/queryByFormKey","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: BPMN_URL() + '/bpm/definition/query',method: 'post',data: params})}根据表单key获取列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getFormData","/business/v3/form/def/getFormData","通过formkey获取表单定义数据@param {} paramsexport function getFormDataByFormKey(params) {return request({url: FORM_URL() + '/form/def/getFormDataByFormKey',method: 'get',params})}获取表单定义数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryPageList","/business/v3/bpm/definition/query","查询列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryByFormKey","/business/v3/bpm/definition/queryByFormKey","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: BPMN_URL() + '/bpm/definition/query',method: 'post',data: params})}根据表单key获取列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getFormData","/business/v3/bpm/instance/getFormData","删除数据@param {} paramsexport function remove(params) {return request({url: BPMN_URL() + '/bpm/instance/remove',method: 'post',isLoading: true,params: params})}启动或草稿获取表单数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getInstFormData","/business/v3/bpm/instance/instFormInfo","启动或草稿获取表单数据@param {} paramsexport function getFormData(params) {return request({url: BPMN_URL() + '/bpm/instance/getFormData',method: 'get',params: params})}流程实例获取表单数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getTaskFormData","/business/v3/bpm/task/getFormData","批量恢复任务@param {} paramsexport function batchRecoverProcess(params) {return request({url: BPMN_URL() + '/bpm/task/batchRecoverProcess',method: 'post',isLoading: true,params: params})}流程任务获取表单数据@param {}"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getAreaData","/platform/v3/cat/area/getData","getAreaData"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/employee/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/org/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/position/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/role/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getByKey","/business/v3/data/template/getByKey","判断模版key是否存在@param {} paramsexport function isKeyExists(params) {return request({url: DATA_URL() + '/data/template/isKeyExists',method: 'post',params: params})}获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","getAreaData","/platform/v3/cat/area/getData","getAreaData"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/employee/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/org/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/position/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/role/get","获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataById","/business/v3/data/template/queryDataById","获取列表数据@param {} paramsexport function queryDataTable(params, isLoading = true) {return request({url: DATA_URL() + '/data/template/queryDataTable',method: 'post',data: params,isLoading})}通过id，获取关联的数据@p"
"views/platform/data/qz-template-list-dialog.vue","Vue组件","/xgxt/bonusApplication","queryDataByKey","/business/v3/data/template/queryDataByKey","通过Key获取数据@param {} paramsexport function getBuildDataByKey(params) {return request({url: DATA_URL() + '/data/template/getBuildDataByKey',method: 'get',params: params})}获取列表数据@param {} params"
"/xgxt/cpScore","路由组件","","yddQuerySelf","/zhcpgl/v3/xgZhcpJg/yddQuerySelf","yddQuerySelf"
"/xgxt/cpcpScoreDetail","路由组件","","yddQuerySelf","/zhcpgl/v3/xgZhcpJg/yddQuerySelf","yddQuerySelf"
"/xgxt/zhcpPublicity","路由组件","","yddQuerycpJg","/zhcpgl/v3/xgZhcpJg/yddQuery","yddQuerycpJg"
"/xgxt/zhcpPublicity","路由组件","","getXn","/zzgl/v3''/xgZzglKnsKz/getKnsXn","getXn"
"/xgxt/zhcpPublicity","路由组件","","cpjfQuery","/zhcpgl/v3/xgZhcpCpsz/cpjfQuery","cpjfQuery"
"/xgxt/activityapplication","路由组件","","myActivity","/xshd/v3/xgXshdXyhd/myActivity","myActivity"
"/xgxt/activityapplication","路由组件","","removeMyActivity","/xshd/v3/xgXshdXyhd/remove","removeMyActivity"
"/xgxt/activityapplication","路由组件","","startMyActivity","/xshd/v3/xgXshdXyhd/updateQdzt","startMyActivity"
"/xgxt/hdsqForms","路由组件","","queryXnxq01","/jczy/v3/xgJczyXnxq01/query","queryXnxq01"
"/xgxt/hdsqForms","路由组件","","getHdDetail","/xshd/v3/xgXshdXyhd/get","getHdDetail"
"/xgxt/hdsqForms","路由组件","","queryXshdLx","/xshd/v3/xgXshdHdlx/queryXshdLx","queryXshdLx"
"/xgxt/hdsqForms","路由组件","","createActivity","/xshd/v3/xgXshdXyhd/createActivity","createActivity"
"/xgxt/hdsqForms","路由组件","","audit","/xshd/v3/xgXshdXyhd/audit","audit"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/hdsqForms","get","/platform/v3/file/attachment/get","删除数据@param {} paramsexport function remove(params) {return request({url: SYSTEM_URL() + '/file/attachment/remove',method: 'post',isLoading: true,params: params})}获取数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/hdsqForms","remove","/platform/v3/file/attachment/remove","查询列表数据@param {} paramsexport function queryPageList(params) {return request({url: SYSTEM_URL() + '/file/attachment/query',method: 'post',data: params})}删除数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/hdsqForms","transfer","/platform/v3/file/attachment/transfer","获取数据@param {} paramsexport function get(params) {return request({url: SYSTEM_URL() + '/file/attachment/get',method: 'get',params})}获取数据(通过ID转换为名称)@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/hdsqForms","uploadFile","/platform/v3/file/upload","文件上传@param {} file@param {} uploadFileVo"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/hdsqForms","queryPageList","/platform/v3/file/attachment/query","查询列表数据@param {} params"
"business/platform/file/uploader/index.vue","Vue组件","/xgxt/hdsqForms","findByCategoryKey","/platform/v3/cat/type/findByCategoryKey","根据分类组键获取分类信息@param {} paramsexport function findTreeData(params) {return request({url: CAT_URL() + '/cat/type/findTreeData',method: 'get',params})}根据分类组键获取分类信息@param {} params"
"views/modules/component/QzbpsExamine/index.vue","Vue组件","/xgxt/hdsqForms","viewProcInst","/system/v3/proc/inst/view","viewProcInst"
"views/modules/hdgl/hdsh/examine-pop.vue","Vue组件","/xgxt/hdsqForms","findByTypeKey","/platform/v3/cat/dictionary/findByTypeKey","findByTypeKey"
"/xgxt/activityBm","路由组件","","queryXnxq01","/jczy/v3/xgJczyXnxq01/query","queryXnxq01"
